EID,Name,Salary
41725,Ram,16453.008007777404
41726,Suman,8649.77443477224
41727,Ram,35585.154063679525
41728,Suman,89642.55498120566
41729,Sita,21870.545145787444
41730,Suman,75958.3545683067
41731,Sita,90881.02026719265
41732,Shyam,97922.74221352299
41733,Hari,68401.38650490057
41734,Hari,91081.8482409949
41735,Shyam,2263.078041408295
41736,Shyam,61252.68973792675
41737,Shyam,69103.08259548308
41738,Hari,67175.95530303054
41739,Ram,39476.85107042576
41740,Suman,42586.727439162394
41741,Shyam,13552.300889301761
41742,Shyam,8854.52885619682
41743,Hari,26644.19522974586
41744,Shyam,3956.147866945592
41745,Suman,12238.4238439044
41746,Shyam,49238.331466237774
41747,Sita,29570.703929370356
41748,Suman,79860.36765909386
41749,Shyam,10785.147705709374
41750,Sita,36572.1159825084
41751,Hari,32879.49849170208
41752,Hari,31417.144824175968
41753,Hari,53822.906910228165
41754,Hari,92143.02599145586
41755,Shyam,3484.815327859381
41756,Sita,15870.842315682765
41757,Sita,96553.93938078602
41758,Ram,60611.85452152389
41759,Hari,43458.62535845201
41760,Suman,28696.28680649181
41761,Ram,82011.6262723782
41762,Sita,23807.042517037746
41763,Suman,22919.759339942557
41764,Sita,26791.93607289365
41765,Sita,22942.360025586073
41766,Sita,20306.2110147876
41767,Suman,84616.56607792461
41768,Hari,88828.74034537269
41769,Ram,98661.79181692451
41770,Shyam,44641.03091952256
41771,Ram,49783.68038424296
41772,Sita,1281.9792441846057
41773,Ram,21081.09236950122
41774,Ram,85488.19556050024
41775,Ram,87962.44303681683
41776,Sita,41478.94989735709
41777,Sita,10808.172185961184
41778,Ram,54157.85927299237
41779,Suman,53907.30203530491
41780,Ram,98992.27159968072
41781,Shyam,98299.69722183688
41782,Shyam,69631.80237298933
41783,Ram,1304.9667162553847
41784,Sita,74113.32938091463
41785,Shyam,47742.00636195064
41786,Suman,92311.45067510633
41787,Suman,61632.35692048259
41788,Ram,692.5189925624076
41789,Sita,59226.9358099471
41790,Suman,99880.71266056837
41791,Suman,28552.55439597748
41792,Shyam,63270.45656147604
41793,Shyam,38481.96574504834
41794,Suman,16248.364992847986
41795,Sita,73138.86977035098
41796,Suman,54914.91507743455
41797,Sita,351.95455591270354
41798,Suman,6504.32473906939
41799,Hari,49729.10672026451
41800,Hari,78585.56559792758
41801,Hari,66295.60410908442
41802,Shyam,33585.6499240349
41803,Ram,74349.18384715497
41804,Hari,73224.14608004245
41805,Hari,72478.44904346664
41806,Sita,54059.63381694267
41807,Sita,86433.30673429235
41808,Hari,67026.99587598203
41809,Suman,63454.3332581079
41810,Suman,76951.10539160778
41811,Suman,32830.906424571556
41812,Hari,44551.410475706965
41813,Shyam,7282.650170726146
41814,Shyam,97088.66124236133
41815,Hari,3302.775740017927
41816,Sita,10691.563854899256
41817,Sita,6200.743303753309
41818,Hari,45408.91868507872
41819,Hari,64787.52402999849
41820,Sita,2164.9134738197295
41821,Ram,98145.88446668183
41822,Ram,22485.064058008764
41823,Ram,7252.534252541165
41824,Ram,99427.36270620037
41825,Hari,20082.225834174238
41826,Shyam,24728.240400344814
41827,Hari,81968.57914004604
41828,Sita,46630.86332825713
41829,Sita,60732.70313886051
41830,Sita,72807.01881253674
41831,Hari,20579.40136775983
41832,Hari,75126.878688319
41833,Sita,11064.916542047265
41834,Shyam,85929.03117873282
41835,Sita,78526.86835960638
41836,Hari,78793.22175352929
41837,Sita,10949.581170726986
41838,Ram,51263.12015725284
41839,Sita,32483.932919450264
41840,Hari,31975.384724884592
41841,Ram,7443.289847267465
41842,Suman,57752.92432394421
41843,Shyam,37892.99030385526
41844,Suman,42606.05884529396
41845,Ram,64790.052854385816
41846,Suman,20974.727248471158
41847,Suman,606.4194182500038
41848,Sita,10087.235320296806
41849,Suman,14728.48175203686
41850,Ram,60654.09939110607
41851,Ram,33249.8241596115
41852,Shyam,97924.11783198024
41853,Sita,69501.43577219878
41854,Shyam,78986.51184331231
41855,Sita,99159.06198225277
41856,Ram,70419.15517507831
41857,Ram,80457.47713795144
41858,Hari,86410.5665131716
41859,Suman,88225.63402421934
41860,Ram,26564.162697740325
41861,Ram,62112.689260998886
41862,Shyam,64322.94907046319
41863,Suman,56809.45256229092
41864,Shyam,64048.95003838493
41865,Hari,29129.254796649184
41866,Ram,54166.264526923514
41867,Shyam,14736.289991565687
41868,Hari,49093.146837674605
41869,Ram,76247.08964112113
41870,Sita,13970.234848822327
41871,Ram,77730.2037441765
41872,Ram,8373.208181740167
41873,Ram,10597.704406997243
41874,Suman,12134.337028678132
41875,Sita,76239.19497267083
41876,Hari,53987.18676374964
41877,Ram,8294.339136633944
41878,Sita,1455.5139886463287
41879,Suman,34142.74593047225
41880,Shyam,51014.439774578444
41881,Shyam,51783.91327421945
41882,Suman,28970.34581360208
41883,Hari,53939.59431640314
41884,Shyam,93310.91556516582
41885,Hari,81646.58513006075
41886,Hari,16735.856827882766
41887,Ram,99840.12444320046
41888,Sita,31608.929926491335
41889,Hari,6322.637734034964
41890,Shyam,54453.14329597285
41891,Sita,98399.19958292454
41892,Sita,74141.16129008782
41893,Shyam,29313.78502469526
41894,Shyam,69239.43376896136
41895,Shyam,41023.99353459801
41896,Sita,79804.47796919012
41897,Shyam,34589.4576046681
41898,Suman,62828.316266075744
41899,Ram,18822.453152986953
41900,Hari,48951.6714549109
41901,Shyam,71725.44753770024
41902,Suman,72828.60032783242
41903,Hari,32660.35674768073
41904,Suman,31694.150721380898
41905,Hari,63359.2312517096
41906,Ram,83515.99634616225
41907,Suman,49380.22863067586
41908,Sita,98141.12260441949
41909,Hari,97342.54362280518
41910,Suman,25220.269344424927
41911,Ram,24216.74477528295
41912,Hari,10115.456850804894
41913,Sita,49882.50800414553
41914,Sita,8946.01462978254
41915,Suman,89800.01811244844
41916,Hari,40290.949251751364
41917,Hari,11200.51494455916
41918,Suman,60281.94716454751
41919,Hari,11005.819117680914
41920,Hari,81418.41370715015
41921,Sita,48734.37639206255
41922,Suman,14623.420579866075
41923,Ram,32299.850605589043
41924,Hari,50461.99604033785
41925,Shyam,14255.513782670725
41926,Sita,29240.582292256633
41927,Sita,3069.2700775500793
41928,Shyam,70014.1450250006
41929,Hari,51417.68624939606
41930,Hari,47190.79218208968
41931,Suman,31238.98196387711
41932,Sita,80034.25438889184
41933,Hari,19742.450780323274
41934,Hari,10362.846673795068
41935,Ram,21359.218957127236
41936,Hari,55564.02719886606
41937,Hari,43926.94644492139
41938,Shyam,52788.11227694142
41939,Suman,53422.07439389195
41940,Sita,91073.26561637828
41941,Suman,53687.264090489494
41942,Shyam,74894.8043843558
41943,Shyam,14021.998117955325
41944,Ram,92130.62009799191
41945,Ram,68751.68197830737
41946,Ram,10138.028442516434
41947,Shyam,8314.615317886832
41948,Ram,14430.022897545403
41949,Hari,92932.97661234427
41950,Sita,72153.00405789222
41951,Hari,17237.40576681153
41952,Suman,30792.795895458312
41953,Ram,47873.15375861425
41954,Ram,47466.90382118636
41955,Hari,70394.0142573776
41956,Sita,37161.017550732955
41957,Sita,65180.242168959834
41958,Ram,17079.344304134735
41959,Ram,71376.8757358033
41960,Ram,92339.97111162127
41961,Hari,69144.39439715669
41962,Suman,56626.72200201458
41963,Shyam,83666.64866422476
41964,Sita,19878.72813452355
41965,Hari,2738.859479736577
41966,Suman,33372.294885660645
41967,Sita,12715.111750480944
41968,Hari,29515.83507921669
41969,Shyam,50087.10234273958
41970,Hari,61891.60902375639
41971,Hari,75215.60472604162
41972,Suman,79402.30180456088
41973,Hari,32727.126877089562
41974,Sita,35063.88225621825
41975,Ram,41952.15399532785
41976,Suman,64267.15780143996
41977,Suman,3587.095083811098
41978,Suman,88872.0851463161
41979,Shyam,5876.375875725815
41980,Ram,20628.715166734946
41981,Shyam,59744.06554587859
41982,Suman,61077.39343528816
41983,Shyam,13026.635606763504
41984,Sita,33568.933812294155
41985,Hari,52348.74970668538
41986,Shyam,27879.786154611353
41987,Shyam,28322.35591332387
41988,Ram,8103.0500210862
41989,Sita,96112.79907926863
41990,Hari,21532.596930309024
41991,Sita,55571.7540809888
41992,Ram,48206.69863239396
41993,Shyam,24862.6482354951
41994,Suman,31455.219365685884
41995,Ram,38221.34795517504
41996,Hari,65162.1414940573
41997,Sita,49346.09711607496
41998,Suman,62782.9567472336
41999,Suman,1717.1423948455388
42000,Ram,23763.301592986696
42001,Shyam,39491.677452558404
42002,Shyam,56999.6098070052
42003,Hari,89484.84982415078
42004,Sita,70325.55245232786
42005,Hari,44238.95467671911
42006,Sita,87421.15616603092
42007,Shyam,81550.29195011419
42008,Shyam,65407.490638078234
42009,Shyam,856.0344124283304
42010,Hari,45312.04198685653
42011,Hari,44968.164130569356
42012,Hari,31834.840282301415
42013,Ram,94270.57467278016
42014,Hari,1103.9360093724192
42015,Ram,55997.54536541702
42016,Suman,37304.94078133465
42017,Hari,84345.43287356729
42018,Ram,78113.29326683895
42019,Hari,63362.37812699423
42020,Hari,5834.317453448612
42021,Shyam,65207.74119332674
42022,Hari,71715.18549524632
42023,Suman,51671.92896527932
42024,Shyam,91389.83677324564
42025,Suman,51722.27628142596
42026,Shyam,56723.84752389151
42027,Shyam,16296.049016566161
42028,Hari,53880.41971290444
42029,Ram,17727.504751252844
42030,Sita,86580.3971653747
42031,Ram,49959.05368218964
42032,Ram,44587.09217147888
42033,Hari,42903.455934432866
42034,Shyam,73383.22533421691
42035,Suman,83776.7350659665
42036,Shyam,55361.62792912941
42037,Shyam,14832.98153055932
42038,Suman,97608.2378283332
42039,Hari,46772.1800770049
42040,Suman,88133.54341885648
42041,Suman,76797.2841320943
42042,Ram,98002.34582178209
42043,Suman,83760.1738200072
42044,Suman,11550.947737892737
42045,Shyam,2675.961247197112
42046,Shyam,96719.0560439426
42047,Shyam,94636.03770625261
42048,Suman,55807.74789686406
42049,Suman,41142.291884472295
42050,Sita,28036.317666568233
42051,Sita,8319.048398338624
42052,Ram,48450.83016496328
42053,Shyam,15290.821977585556
42054,Ram,26233.901343701447
42055,Shyam,4945.786325642909
42056,Sita,68822.14416351885
42057,Ram,75209.65962532349
42058,Hari,46331.126352992935
42059,Ram,70588.87587641065
42060,Hari,16130.553670262005
42061,Sita,87818.57823124858
42062,Sita,74424.58963707321
42063,Hari,40366.18639743738
42064,Shyam,59679.50637726657
42065,Hari,372.85927965876596
42066,Ram,66967.0169027764
42067,Hari,10220.995757194129
42068,Suman,87513.34731295319
42069,Ram,85996.88253197772
42070,Ram,76886.09052360978
42071,Shyam,54338.9094625898
42072,Ram,69169.16905503567
42073,Ram,48924.15312464586
42074,Ram,81367.87802703134
42075,Ram,21172.08193595004
42076,Hari,64818.78153436901
42077,Shyam,72895.46228323909
42078,Hari,51854.2138967903
42079,Ram,81961.17478804334
42080,Suman,54687.15443328489
42081,Shyam,96534.71201808126
42082,Sita,20260.907681128603
42083,Ram,84130.29792723192
42084,Hari,27946.19270514972
42085,Sita,58144.77827737623
42086,Suman,57942.52284552307
42087,Sita,94730.48061483678
42088,Suman,55256.4541231821
42089,Shyam,705.2030329996684
42090,Hari,20960.06158460071
42091,Ram,85826.17689200712
42092,Sita,15755.249127164672
42093,Shyam,12528.118135757772
42094,Sita,92106.67927532144
42095,Hari,80849.28625388384
42096,Shyam,7356.126711925815
42097,Hari,7100.366469961527
42098,Suman,95001.41356832294
42099,Sita,14028.046651417848
42100,Ram,48188.071792873685
42101,Shyam,50747.47219192296
42102,Hari,84662.72692396778
42103,Ram,98064.94685398538
42104,Ram,50003.578548422745
42105,Ram,84362.39559457345
42106,Shyam,36755.424449051796
42107,Sita,90703.55078369018
42108,Suman,84617.15097182976
42109,Hari,63077.83188275773
42110,Hari,14670.409626499237
42111,Ram,50863.872528373446
42112,Hari,87283.84021758386
42113,Sita,73694.88891271228
42114,Suman,23693.436610630426
42115,Suman,30018.94377790596
42116,Hari,25465.186398700524
42117,Hari,88693.4584138039
42118,Hari,16488.507647987994
42119,Hari,92104.88230348806
42120,Shyam,75036.90342395559
42121,Sita,3573.157668476246
42122,Sita,40660.335939529235
42123,Suman,79355.68097436317
42124,Shyam,9002.021311289966
42125,Ram,68047.05924637894
42126,Sita,94057.40684988686
42127,Suman,25429.163529323552
42128,Sita,14096.552305132103
42129,Ram,62398.08763613865
42130,Suman,19784.05109982638
42131,Hari,50518.15894322036
42132,Shyam,7048.599777165055
42133,Sita,5121.16304297886
42134,Shyam,57494.05216021678
42135,Hari,18990.046664058922
42136,Hari,97198.4657428136
42137,Suman,77741.65308211154
42138,Ram,54187.11780510843
42139,Ram,24634.5023884325
42140,Hari,57076.38328813125
42141,Sita,30840.720540446364
42142,Sita,83140.84405905678
42143,Suman,54815.0548277055
42144,Ram,13912.016416941431
42145,Suman,80899.30372715027
42146,Sita,37610.98921230137
42147,Suman,7591.245212334452
42148,Ram,45014.44413325354
42149,Shyam,20914.48052956606
42150,Ram,7095.345701599187
42151,Hari,46858.43491219141
42152,Ram,46118.34484038352
42153,Ram,74765.93452290713
42154,Shyam,64636.88419556404
42155,Hari,8027.721034819635
42156,Sita,59022.56104301309
42157,Suman,32370.461134711713
42158,Hari,52280.292922539214
42159,Suman,51604.58021174334
42160,Suman,48999.10041792941
42161,Hari,3892.9597234222624
42162,Suman,50587.59202372619
42163,Hari,54245.313790683045
42164,Hari,94759.44088644364
42165,Shyam,78637.41388448433
42166,Sita,42771.42405583906
42167,Sita,63675.46156418883
42168,Ram,4738.054862928742
42169,Sita,81897.04815228259
42170,Ram,7809.344124467032
42171,Shyam,61381.32480924138
42172,Sita,14269.655266259784
42173,Ram,50173.49459979673
42174,Hari,44844.18020202401
42175,Ram,39616.7499380642
42176,Ram,92459.9321853049
42177,Suman,15270.488716233966
42178,Suman,60166.857184895474
42179,Ram,94199.3036695321
42180,Shyam,75486.25863383317
42181,Hari,98700.96252162785
42182,Shyam,35218.74434602532
42183,Shyam,22877.918541546005
42184,Hari,16513.171010768234
42185,Suman,69196.00709246419
42186,Hari,81018.45154028818
42187,Hari,70854.21405354855
42188,Ram,20699.20327134649
42189,Ram,24090.77337390182
42190,Ram,9003.52906273001
42191,Sita,26004.01731498463
42192,Ram,95754.87793281853
42193,Shyam,14653.356132961915
42194,Hari,83001.85130721655
42195,Hari,89404.3413719178
42196,Suman,11802.107312795406
42197,Hari,38898.461263393234
42198,Shyam,71317.9657419845
42199,Ram,72024.17231298807
42200,Shyam,13416.4140279184
42201,Hari,87424.79891169634
42202,Sita,17676.02157080358
42203,Shyam,26188.325815277793
42204,Hari,49448.658747748166
42205,Sita,55125.88915725725
42206,Sita,95654.93761053582
42207,Hari,69359.97054446359
42208,Shyam,48526.32233759187
42209,Hari,3103.3944803916747
42210,Ram,63779.868228721825
42211,Ram,92531.04699323083
42212,Suman,4467.650001090517
42213,Sita,41090.10401513393
42214,Suman,95215.46916451573
42215,Ram,59415.47912125394
42216,Sita,37757.08517413551
42217,Ram,75798.88189331852
42218,Sita,2471.9013235050215
42219,Hari,83579.27854191589
42220,Sita,26412.952873475602
42221,Shyam,47853.88568341547
42222,Shyam,93879.14492654533
42223,Sita,6471.117408569437
42224,Ram,98534.7626804113
42225,Hari,39253.61257849242
42226,Hari,91222.83743141612
42227,Hari,76141.75715711301
42228,Sita,8201.800063986553
42229,Hari,34601.34930076774
42230,Shyam,16338.00675683923
42231,Suman,3311.6671176758095
42232,Shyam,51979.18956767309
42233,Ram,74627.88613367788
42234,Sita,85184.02195088228
42235,Shyam,61172.79559180593
42236,Suman,23921.35256446024
42237,Sita,19692.057687666675
42238,Suman,61284.751497897574
42239,Ram,361.3842086765628
42240,Hari,27133.45087059066
42241,Shyam,82336.91181457252
42242,Sita,25154.688512411714
42243,Sita,34787.604207176926
42244,Shyam,88631.68652194568
42245,Suman,37835.99301475062
42246,Hari,75232.1755665777
42247,Suman,59478.45335520655
42248,Ram,14122.418052129115
42249,Ram,24868.62120744806
42250,Sita,52939.554224205844
42251,Sita,58115.53110481163
42252,Ram,85394.42369026695
42253,Sita,53634.71735566136
42254,Shyam,79756.32853920537
42255,Ram,52630.41369489979
42256,Sita,39490.681649434126
42257,Suman,37296.63496145717
42258,Sita,2898.819616805148
42259,Hari,53432.91316773622
42260,Sita,64358.608394392424
42261,Suman,84723.83849360884
42262,Shyam,92138.14396871782
42263,Shyam,31509.038383304345
42264,Suman,64691.32832536941
42265,Ram,5565.596749449653
42266,Shyam,70308.2401188004
42267,Ram,78305.50018004031
42268,Sita,35236.65671209436
42269,Suman,36410.48757670362
42270,Ram,83692.18556588444
42271,Sita,1996.2937660263026
42272,Ram,14350.695025695215
42273,Hari,63640.89921023167
42274,Hari,51541.54869811757
42275,Shyam,53885.35175036366
42276,Sita,48560.97940772912
42277,Sita,84094.17223445309
42278,Sita,95408.06876931152
42279,Ram,66263.65777949456
42280,Ram,6779.715191717551
42281,Suman,34421.00526033176
42282,Hari,7282.861698762588
42283,Sita,47928.198774413555
42284,Sita,94659.7164003834
42285,Suman,82504.10106735831
42286,Sita,76981.29652418703
42287,Suman,35652.44515777809
42288,Ram,67623.85919249036
42289,Suman,91353.48409828829
42290,Hari,65319.40721993689
42291,Hari,74454.83620806932
42292,Sita,65103.3346745189
42293,Suman,22112.04256753344
42294,Ram,3115.419934814323
42295,Sita,30853.362233992575
42296,Shyam,55835.44907250481
42297,Ram,42770.91046568008
42298,Ram,32421.9825051404
42299,Hari,4491.53013841187
42300,Shyam,28574.221667259637
42301,Sita,52939.44927154235
42302,Sita,73232.90364984688
42303,Ram,89834.45950866248
42304,Shyam,32267.56450556868
42305,Sita,89882.83691654305
42306,Sita,55805.05078196326
42307,Hari,65354.301879689
42308,Hari,17814.585829958873
42309,Ram,59022.80777218173
42310,Hari,45739.04697322562
42311,Shyam,21690.01920672112
42312,Shyam,98615.437795745
42313,Hari,68026.20314728512
42314,Suman,6634.313386980739
42315,Suman,41521.00476275625
42316,Ram,13990.040246537837
42317,Shyam,75013.15341313835
42318,Sita,66087.5423431182
42319,Sita,13529.185197765448
42320,Hari,47583.70094939515
42321,Suman,81354.27981614656
42322,Suman,44813.913472977976
42323,Shyam,38725.46494261125
42324,Hari,2453.60620986087
42325,Ram,29332.636358954678
42326,Suman,62159.49900323542
42327,Ram,65222.70047486267
42328,Suman,52158.55787708387
42329,Ram,81777.77810204594
42330,Suman,25839.803586014532
42331,Ram,33930.6026487656
42332,Hari,44999.69997362051
42333,Hari,51106.64879734208
42334,Suman,89169.41584338836
42335,Suman,45977.18243947241
42336,Hari,84697.43550053825
42337,Suman,98992.99139614051
42338,Ram,97694.73430025855
42339,Suman,59768.11844213225
42340,Hari,53393.90583763394
42341,Suman,61341.256275996006
42342,Shyam,45696.815839552386
42343,Shyam,91621.85268977171
42344,Sita,62736.29321815854
42345,Hari,89889.99634482169
42346,Sita,27904.003280047553
42347,Sita,99739.45724050209
42348,Shyam,78019.78757250658
42349,Shyam,89429.71500552034
42350,Sita,46447.72878004596
42351,Ram,82793.99533102511
42352,Hari,96635.76447253561
42353,Sita,32322.609746291964
42354,Suman,56204.56728120533
42355,Hari,38712.14236700808
42356,Suman,34852.14513396353
42357,Suman,70731.10893976853
42358,Ram,24232.924296987356
42359,Sita,25492.408549213396
42360,Suman,16723.44048334532
42361,Ram,5661.169906563579
42362,Hari,41326.18736446205
42363,Ram,21376.473075093272
42364,Ram,15718.762740188808
42365,Ram,74169.29279443673
42366,Hari,44756.94649867371
42367,Hari,47015.474972538475
42368,Hari,25833.655064723414
42369,Sita,51411.34928428841
42370,Hari,3186.024376078289
42371,Suman,65073.87720815657
42372,Shyam,97167.90267767568
42373,Shyam,92215.662911152
42374,Shyam,31727.110134537706
42375,Suman,46767.09257866306
42376,Sita,63815.59151043633
42377,Ram,8843.004534319942
42378,Suman,79301.96808583874
42379,Shyam,52718.56188984661
42380,Suman,68789.31743788738
42381,Sita,24972.58619472338
42382,Shyam,27182.303322843825
42383,Ram,59377.44921843577
42384,Shyam,97061.38317379316
42385,Hari,5598.564436254227
42386,Suman,89055.06017140718
42387,Hari,5158.138563113068
42388,Suman,21869.3595645857
42389,Hari,52617.41340863971
42390,Sita,16705.804957622826
42391,Shyam,76682.90482512576
42392,Ram,51654.28576081655
42393,Sita,51131.0568890633
42394,Sita,17899.31221530976
42395,Shyam,46531.263408142055
42396,Hari,6833.223831762525
42397,Sita,90760.78671508166
42398,Sita,47701.80231521489
42399,Sita,56874.794889863646
42400,Hari,84687.3881074263
42401,Suman,97405.24865020845
42402,Suman,8794.435753010288
42403,Shyam,11554.20472300689
42404,Sita,91900.1668769191
42405,Suman,54076.161032922464
42406,Sita,68889.4101177479
42407,Shyam,28031.60466877015
42408,Sita,36733.12560634773
42409,Sita,34421.43986182157
42410,Shyam,74209.07137264444
42411,Suman,46290.889501194986
42412,Shyam,7165.904777833832
42413,Suman,66105.0522209656
42414,Hari,4736.790711922856
42415,Suman,11566.593520539036
42416,Hari,8200.275708525218
42417,Suman,74870.43960165836
42418,Ram,3033.7977229039416
42419,Suman,16906.73550833287
42420,Hari,23467.7998306552
42421,Ram,85943.00024163237
42422,Sita,98242.55177759934
42423,Ram,16296.145792452677
42424,Ram,31322.633345155184
42425,Suman,16075.50208842955
42426,Hari,85479.32262791175
42427,Sita,62060.42340032762
42428,Shyam,1522.5552474531723
42429,Sita,42568.91938709661
42430,Shyam,39788.556159244414
42431,Shyam,88337.69221925993
42432,Shyam,20011.71579744193
42433,Shyam,75195.51589663951
42434,Shyam,32402.689322602084
42435,Suman,40030.95689467642
42436,Hari,67565.18517181005
42437,Shyam,59219.96615063419
42438,Suman,87314.56925247343
42439,Hari,96324.63205836205
42440,Ram,78328.56407054258
42441,Hari,26016.63157499161
42442,Suman,25712.486844346295
42443,Shyam,85176.97855801329
42444,Sita,6839.329857359567
42445,Suman,76808.8073661627
42446,Sita,24098.806952191633
42447,Hari,29347.57247502211
42448,Hari,37316.75086044229
42449,Suman,26077.889579483748
42450,Shyam,14966.315476924596
42451,Sita,98453.13438258151
42452,Sita,48730.93436424961
42453,Ram,32136.572347919846
42454,Ram,50473.744914325645
42455,Sita,81269.6771026164
42456,Ram,4552.468330954862
42457,Ram,51046.652579056296
42458,Hari,99727.10000253223
42459,Hari,1629.2998583148033
42460,Ram,63731.16189188607
42461,Shyam,21139.158685649985
42462,Hari,57271.80316443217
42463,Shyam,42353.27630574227
42464,Ram,98555.92663261326
42465,Hari,87617.54213777737
42466,Hari,94327.17467164919
42467,Shyam,97994.10981365856
42468,Hari,32855.313922414905
42469,Hari,89727.52610868445
42470,Sita,90279.86074639719
42471,Ram,97543.89875065019
42472,Shyam,45028.32995180212
42473,Ram,30761.93420525882
42474,Shyam,81922.19389543448
42475,Shyam,59125.180025446454
42476,Hari,46416.17985227605
42477,Hari,27320.224277682824
42478,Shyam,9391.735116508326
42479,Ram,88024.00952783455
42480,Sita,83753.90491440962
42481,Shyam,26514.050223403883
42482,Hari,51242.82735483664
42483,Hari,63694.27861336265
42484,Sita,53144.30959204505
42485,Shyam,57240.90319882806
42486,Ram,56220.212185834964
42487,Hari,50231.26921126943
42488,Sita,94884.02098605483
42489,Shyam,8581.773425547668
42490,Ram,25257.12783375027
42491,Hari,63605.73312111689
42492,Ram,41113.940117281025
42493,Ram,78614.71284522787
42494,Ram,10046.74255109852
42495,Hari,56280.32430177403
42496,Shyam,26665.68109047269
42497,Sita,68056.45879402489
42498,Shyam,36353.67852652225
42499,Suman,69994.52411612496
42500,Hari,75044.03127135975
42501,Suman,21181.06457295904
42502,Ram,88825.46812326023
42503,Ram,39130.437206425326
42504,Sita,47366.99238003593
42505,Hari,88177.61486790316
42506,Ram,98894.15913212855
42507,Suman,99054.02096087768
42508,Shyam,65540.17543112863
42509,Sita,25459.863977145425
42510,Shyam,9989.28562018322
42511,Shyam,67128.18776398864
42512,Sita,4590.954484396981
42513,Sita,17414.22856939617
42514,Suman,69993.95077227673
42515,Ram,7007.519303756527
42516,Hari,27936.620725211204
42517,Ram,64382.743275404886
42518,Sita,33455.02520427631
42519,Shyam,84881.30081281278
42520,Hari,43657.68729737829
42521,Hari,82105.23754929364
42522,Hari,1371.3675859779007
42523,Ram,33214.124341639006
42524,Suman,42495.974104697845
42525,Shyam,5234.747367507231
42526,Hari,61306.24111064754
42527,Shyam,60261.374433552075
42528,Suman,34826.68110714767
42529,Hari,71501.81761971582
42530,Shyam,13835.972427011035
42531,Ram,80926.73350030973
42532,Suman,20231.627308767118
42533,Shyam,30262.95368381746
42534,Ram,632.8453200003192
42535,Shyam,77890.3013165248
42536,Sita,48972.1530732621
42537,Ram,19343.53438365992
42538,Sita,88842.01573217247
42539,Suman,80019.51835247611
42540,Suman,54656.53956640235
42541,Hari,28383.32808050623
42542,Sita,75225.92089520501
42543,Sita,50818.254933531025
42544,Hari,75842.74389483135
42545,Suman,2971.694142368098
42546,Sita,93612.80647577942
42547,Ram,20918.713858868276
42548,Ram,41434.037436679675
42549,Shyam,55285.1821164547
42550,Sita,46113.37888525086
42551,Hari,34055.360275033294
42552,Suman,90923.05217540554
42553,Shyam,43035.86376841584
42554,Sita,4123.425484987942
42555,Ram,96956.82280854844
42556,Sita,37939.56573922669
42557,Shyam,95572.41487723085
42558,Ram,25284.74756287098
42559,Shyam,16819.563186661002
42560,Ram,15678.28272999835
42561,Suman,20955.97355897858
42562,Suman,3002.467211884052
42563,Hari,76575.0048017381
42564,Suman,76086.17561662942
42565,Sita,84624.2609974233
42566,Sita,44394.62147518428
42567,Shyam,1903.5576101181784
42568,Shyam,99598.57142056421
42569,Sita,28293.128238606823
42570,Hari,54986.27703367336
42571,Suman,47092.74047742771
42572,Shyam,11958.062411802639
42573,Ram,95873.88411450801
42574,Suman,40145.84480842751
42575,Ram,85576.89345012548
42576,Ram,18401.827887641277
42577,Ram,28581.958540722575
42578,Shyam,56957.85140747957
42579,Shyam,24375.32107385395
42580,Ram,3247.7789868136765
42581,Suman,78445.27808321416
42582,Sita,87189.402883955
42583,Suman,81037.45823964057
42584,Shyam,61296.71877427922
42585,Hari,40157.04035129566
42586,Ram,31107.361475326157
42587,Sita,84556.93808469156
42588,Sita,8184.072447623414
42589,Sita,71043.02171686284
42590,Ram,86172.09650655536
42591,Ram,21535.161556109306
42592,Suman,61183.09022369603
42593,Ram,96167.4313606671
42594,Hari,8786.551633696305
42595,Shyam,80759.3918393219
42596,Ram,29030.85567823034
42597,Sita,62631.87838227269
42598,Shyam,1821.3039586991497
42599,Sita,96347.37935178388
42600,Ram,7875.9400692540175
42601,Ram,37280.66761071508
42602,Shyam,69930.186881082
42603,Ram,69206.36978298146
42604,Shyam,62288.08699389545
42605,Shyam,95043.95843958261
42606,Ram,88982.634139794
42607,Sita,15497.651473344144
42608,Shyam,95348.65585626032
42609,Ram,50027.431653808795
42610,Sita,20617.836429926294
42611,Ram,16445.960368089596
42612,Sita,69477.56476049144
42613,Shyam,53885.304071245264
42614,Suman,88670.26993339464
42615,Sita,5407.6506780567415
42616,Suman,8535.831349948774
42617,Suman,21020.60116053319
42618,Suman,84490.90889077827
42619,Shyam,46865.13969068932
42620,Hari,54808.22565769864
42621,Suman,31299.81975194327
42622,Shyam,81946.31226120851
42623,Suman,21046.948656862773
42624,Shyam,30200.941880500144
42625,Ram,97195.2577420052
42626,Suman,11467.980336637262
42627,Ram,19046.234731047774
42628,Suman,40646.573355098524
42629,Shyam,46079.53189913534
42630,Ram,1622.749765172915
42631,Suman,91379.79068807312
42632,Hari,58589.80479854189
42633,Sita,88953.5662130527
42634,Shyam,7606.236616386608
42635,Shyam,6951.527051462125
42636,Suman,34563.326597757674
42637,Ram,77945.46777781914
42638,Sita,48957.20834520738
42639,Suman,10820.050928831637
42640,Sita,5512.281284252851
42641,Hari,5116.109775205391
42642,Hari,50673.034716690956
42643,Sita,76753.3475363361
